Identifier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Risk.Score,Event.Count,Flag
Piper-PA-25-260,5.0,9.0,4.0,14.0,5600.0,31,Sufficient Data
PIPER-J3C,5.0,8.0,7.0,14.0,5600.0,20,Sufficient Data
Piper-PA-28-201T,10.0,0.0,6.0,15.0,5600.0,12,Sufficient Data
Piper-J5A,9.0,3.0,2.0,9.0,5600.0,12,Sufficient Data
BEECH-P35,8.0,5.0,1.0,4.0,5600.0,11,Sufficient Data
PIPER-PA 32R-300,9.0,2.0,5.0,10.0,5600.0,9,10 or less events
Cessna-188B,6.0,7.0,5.0,65.0,5600.0,81,Sufficient Data
Piper-PA32-300,9.0,3.0,3.0,0.0,5700.0,6,10 or less events
CIRRUS DESIGN CORP-SR22T,7.0,6.0,4.0,17.0,5700.0,15,Sufficient Data
RAYTHEON AIRCRAFT COMPANY-G36,9.0,3.0,3.0,10.0,5700.0,8,10 or less events
MOONEY-M20K,10.0,0.0,7.0,2.0,5700.0,9,10 or less events
ROBINSON HELICOPTER CO-R66,11.0,0.0,2.0,16.0,5700.0,18,Sufficient Data
Beech-E-55,10.0,0.0,7.0,11.0,5700.0,11,Sufficient Data
BOEING COMPANY-BOEING 777-236,0.0,19.0,1.0,150.0,5800.0,3,5 or less events
PIPER-PA22,6.0,9.0,1.0,19.0,5800.0,24,Sufficient Data
Boeing-747-123,0.0,0.0,58.0,1082.0,5800.0,5,5 or less events
De Havilland-DHC-6-200,5.0,9.0,6.0,25.0,5800.0,10,10 or less events
Mcdonnell Douglas-MD-80,0.0,2.0,52.0,1409.0,5800.0,14,Sufficient Data
Fairchild-SA-227AC,9.0,1.0,10.0,389.0,5800.0,8,10 or less events
Robinson-R-22B,5.0,4.0,21.0,61.0,5800.0,55,Sufficient Data
PIPER-PA-28-235,6.0,6.0,10.0,32.0,5800.0,27,Sufficient Data
Cessna-310G,11.0,0.0,3.0,10.0,5800.0,12,Sufficient Data
BEECH-B90,11.0,1.0,0.0,9.0,5800.0,5,5 or less events
BEECH-C24R,8.0,5.0,3.0,5.0,5800.0,11,Sufficient Data
Piper-PA-18A-150,8.0,5.0,4.0,21.0,5900.0,28,Sufficient Data
North American-SNJ-5,8.0,6.0,1.0,21.0,5900.0,20,Sufficient Data
PIPER-PA30,11.0,1.0,1.0,7.0,5900.0,12,Sufficient Data
Hughes-369E,5.0,8.0,10.0,25.0,5900.0,21,Sufficient Data
Pitts-S-2B,9.0,3.0,5.0,31.0,5900.0,24,Sufficient Data
CESSNA-175,5.0,9.0,7.0,31.0,5900.0,28,Sufficient Data
BOEING-777 223,0.0,18.0,5.0,764.0,5900.0,5,5 or less events
CESSNA-T182T,7.0,8.0,0.0,28.0,5900.0,24,Sufficient Data
PIPER-PA-28-151,7.0,8.0,0.0,13.0,5900.0,19,Sufficient Data
Douglas-DC-10-30,0.0,4.0,48.0,435.0,6000.0,3,5 or less events
CESSNA-182C,6.0,9.0,3.0,13.0,6000.0,17,Sufficient Data
GULFSTREAM-GIV,12.0,0.0,0.0,20.0,6000.0,6,10 or less events
Learjet-25D,12.0,0.0,0.0,9.0,6000.0,2,5 or less events
CESSNA-150J,6.0,9.0,3.0,11.0,6000.0,19,Sufficient Data
Beech-C-90,12.0,0.0,0.0,3.0,6000.0,6,10 or less events
Cameron-A-250,1.0,14.0,13.0,2.0,6000.0,2,5 or less events
PIPER-PA 24-260,12.0,0.0,0.0,2.0,6000.0,4,5 or less events
BELL-412EP,12.0,0.0,0.0,0.0,6000.0,2,5 or less events
Cessna-320C,12.0,0.0,0.0,15.0,6000.0,10,10 or less events
PIPER-PA-18,6.0,9.0,4.0,40.0,6100.0,39,Sufficient Data
BEECH-G35,11.0,1.0,3.0,15.0,6100.0,17,Sufficient Data
Piper-PA-18-125,9.0,5.0,1.0,10.0,6100.0,14,Sufficient Data
Lockheed-L-1011-385-1-15,0.0,1.0,58.0,251.0,6100.0,2,5 or less events
Cessna-210K,12.0,0.0,1.0,31.0,6100.0,17,Sufficient Data
GATES LEARJET CORP.-35A,11.0,2.0,0.0,21.0,6100.0,8,10 or less events
Beech-65-A80,10.0,3.0,2.0,2.0,6100.0,5,5 or less events
CESSNA-182M,7.0,8.0,2.0,11.0,6100.0,15,Sufficient Data
BEECH-95,12.0,0.0,2.0,2.0,6200.0,5,5 or less events
CANADAIR-CL600 2B16,11.0,2.0,1.0,7.0,6200.0,2,5 or less events
CESSNA-T337G,10.0,4.0,0.0,3.0,6200.0,6,10 or less events
Ayres-S2R-T34,10.0,2.0,6.0,12.0,6200.0,26,Sufficient Data
Rockwell-690A,9.0,6.0,0.0,7.0,6300.0,8,10 or less events
CESSNA-150H,6.0,9.0,6.0,19.0,6300.0,25,Sufficient Data
CESSNA-T210L,8.0,5.0,8.0,39.0,6300.0,32,Sufficient Data
CESSNA-182T,10.0,3.0,4.0,40.0,6300.0,28,Sufficient Data
PIPER-PA-44-180,9.0,6.0,0.0,33.0,6300.0,21,Sufficient Data
Piper-PA-31T3,5.0,11.0,5.0,0.0,6300.0,2,5 or less events
Cessna-310D,7.0,6.0,10.0,25.0,6300.0,21,Sufficient Data
North American-P-51D,12.0,0.0,3.0,16.0,6300.0,16,Sufficient Data
BEECH-35,8.0,6.0,5.0,18.0,6300.0,17,Sufficient Data
BEECH-19A,12.0,1.0,0.0,2.0,6300.0,6,10 or less events
Cessna-P210,8.0,5.0,8.0,20.0,6300.0,25,Sufficient Data
LUSCOMBE-8A,5.0,11.0,5.0,34.0,6300.0,39,Sufficient Data
Piper-PA-16,7.0,8.0,4.0,29.0,6300.0,26,Sufficient Data
Bell-222,9.0,2.0,12.0,25.0,6300.0,13,Sufficient Data
Piper-PA28-140,9.0,3.0,9.0,21.0,6300.0,24,Sufficient Data
Grumman American-AA-1B,7.0,3.0,20.0,17.0,6400.0,30,Sufficient Data
Piper-PA-18A,8.0,4.0,12.0,27.0,6400.0,33,Sufficient Data
Champion-7GCBC,9.0,4.0,7.0,53.0,6400.0,52,Sufficient Data
Beech-35-B33,10.0,3.0,5.0,22.0,6400.0,16,Sufficient Data
North American-T-6G,10.0,4.0,2.0,20.0,6400.0,19,Sufficient Data
BEECH-95 B55 (T42A),13.0,0.0,0.0,6.0,6500.0,7,10 or less events
American-AA-1A,9.0,4.0,8.0,4.0,6500.0,14,Sufficient Data
Mbb-BO-105,12.0,0.0,5.0,11.0,6500.0,8,10 or less events
EMBRAER-EMB-810C,13.0,0.0,0.0,0.0,6500.0,2,5 or less events
Aero Commander-690A,11.0,3.0,1.0,17.0,6500.0,10,10 or less events
Piper-PA-18-135,10.0,2.0,9.0,25.0,6500.0,26,Sufficient Data
Beech-99,9.0,5.0,5.0,61.0,6500.0,14,Sufficient Data
Aero Commander-500B,11.0,3.0,1.0,3.0,6500.0,10,10 or less events
CESSNA-170,6.0,9.0,8.0,63.0,6500.0,49,Sufficient Data
Douglas-DC-3C,9.0,6.0,3.0,96.0,6600.0,20,Sufficient Data
Beech-100,12.0,2.0,0.0,14.0,6600.0,8,10 or less events
LUSCOMBE-8,5.0,12.0,5.0,21.0,6600.0,33,Sufficient Data
Piper-PA-601P,13.0,0.0,1.0,11.0,6600.0,12,Sufficient Data
CESSNA-210L,6.0,11.0,3.0,16.0,6600.0,13,Sufficient Data
PIPER-PA 31P,13.0,0.0,1.0,4.0,6600.0,4,5 or less events
MOONEY-M20M,12.0,1.0,3.0,13.0,6600.0,18,Sufficient Data
PIPER-PA23,11.0,2.0,5.0,28.0,6600.0,19,Sufficient Data
Grumman-AA-1B,9.0,4.0,10.0,13.0,6700.0,24,Sufficient Data
STINSON-108,4.0,14.0,5.0,33.0,6700.0,34,Sufficient Data
Piper-PA-60-600,11.0,3.0,3.0,10.0,6700.0,13,Sufficient Data
Cessna-310C,9.0,5.0,7.0,33.0,6700.0,24,Sufficient Data
Learjet-24,9.0,5.0,7.0,18.0,6700.0,10,10 or less events
PIPER-PA-38-112,10.0,5.0,2.0,15.0,6700.0,24,Sufficient Data
Piper-PA-24,10.0,5.0,3.0,55.0,6800.0,38,Sufficient Data
Cessna-320E,12.0,1.0,5.0,3.0,6800.0,9,10 or less events
Piper-PA-38,9.0,5.0,8.0,67.0,6800.0,56,Sufficient Data
Bell-206BIII,9.0,6.0,5.0,20.0,6800.0,17,Sufficient Data
PIPER-PA-12,11.0,3.0,4.0,59.0,6800.0,52,Sufficient Data
Piper-PA-28R,10.0,6.0,0.0,44.0,6800.0,23,Sufficient Data
Cessna-210H,12.0,2.0,2.0,2.0,6800.0,8,10 or less events
Schweizer-G-164B,5.0,9.0,17.0,54.0,6900.0,79,Sufficient Data
Cessna-305A,9.0,4.0,12.0,59.0,6900.0,58,Sufficient Data
PIPER-PA-32R-301T,13.0,0.0,4.0,23.0,6900.0,15,Sufficient Data
CESSNA-421,9.0,8.0,0.0,14.0,6900.0,14,Sufficient Data
Cessna-402A,9.0,3.0,15.0,39.0,6900.0,18,Sufficient Data
Piper-PA24,10.0,6.0,2.0,17.0,7000.0,19,Sufficient Data
"Smith, Ted Aerostar-AEROSTAR 600",14.0,0.0,0.0,12.0,7000.0,14,Sufficient Data
Beech-A90,14.0,0.0,0.0,6.0,7000.0,3,5 or less events
PIPER-PA-31T,14.0,0.0,0.0,7.0,7000.0,8,10 or less events
PIPER-PA31T,14.0,0.0,0.0,0.0,7000.0,3,5 or less events
PIPER-PA-46-310P,10.0,5.0,5.0,16.0,7000.0,18,Sufficient Data
Embraer-EMB-110,14.0,0.0,0.0,25.0,7000.0,4,5 or less events
BEECH-B300,14.0,0.0,0.0,2.0,7000.0,3,5 or less events
Beech-B99,14.0,0.0,0.0,4.0,7000.0,3,5 or less events
Canadair-CL-600-2B19,3.0,8.0,31.0,53.0,7000.0,3,5 or less events
Bell-222UT,9.0,7.0,4.0,18.0,7000.0,9,10 or less events
Stinson-108-1,8.0,5.0,15.0,92.0,7000.0,62,Sufficient Data
Embraer-120,14.0,0.0,0.0,60.0,7000.0,4,5 or less events
Cessna-P206B,9.0,7.0,4.0,18.0,7000.0,11,Sufficient Data
CESSNA-R172K,11.0,5.0,1.0,24.0,7100.0,20,Sufficient Data
CESSNA-177B,6.0,12.0,5.0,35.0,7100.0,29,Sufficient Data
Cessna-188,5.0,12.0,10.0,64.0,7100.0,91,Sufficient Data
PIPER-PA-22-150,7.0,12.0,0.0,54.0,7100.0,44,Sufficient Data
Cessna-T210F,10.0,6.0,3.0,13.0,7100.0,17,Sufficient Data
Bell-47G-3B1,7.0,10.0,6.0,13.0,7100.0,19,Sufficient Data
PIPER-PA38,12.0,2.0,5.0,5.0,7100.0,15,Sufficient Data
AGUSTA-A109,13.0,1.0,4.0,3.0,7200.0,7,10 or less events
BELL-430,13.0,2.0,1.0,22.0,7200.0,9,10 or less events
Taylorcraft-BC-12D,6.0,9.0,15.0,32.0,7200.0,40,Sufficient Data
Robinson-R-22 BETA,11.0,1.0,14.0,17.0,7200.0,25,Sufficient Data
Beech-B-60,13.0,2.0,1.0,25.0,7200.0,16,Sufficient Data
Cessna-TU206F,11.0,3.0,8.0,23.0,7200.0,15,Sufficient Data
Grumman-AA-5B,10.0,5.0,7.0,62.0,7200.0,38,Sufficient Data
Beech-36,11.0,3.0,8.0,75.0,7200.0,41,Sufficient Data
Cessna-172C,6.0,11.0,10.0,24.0,7300.0,27,Sufficient Data
AIR TRACTOR-AT502,12.0,4.0,1.0,2.0,7300.0,19,Sufficient Data
BEECH-F33A,8.0,10.0,3.0,18.0,7300.0,24,Sufficient Data
Cessna-A150L,8.0,10.0,3.0,13.0,7300.0,20,Sufficient Data
Mitsubishi-MU-2B-30,14.0,1.0,0.0,8.0,7300.0,6,10 or less events
Mcdonnell Douglas-369E,7.0,10.0,9.0,28.0,7400.0,23,Sufficient Data
Beech-D95A,13.0,3.0,0.0,12.0,7400.0,14,Sufficient Data
Beech-60,11.0,4.0,7.0,22.0,7400.0,22,Sufficient Data
Piper-PA28R,10.0,4.0,12.0,44.0,7400.0,34,Sufficient Data
Champion-7GCAA,10.0,5.0,9.0,30.0,7400.0,39,Sufficient Data
BRITTEN NORMAN-BN2A,8.0,9.0,7.0,9.0,7400.0,6,10 or less events
Grumman-G-164,5.0,13.0,11.0,57.0,7500.0,82,Sufficient Data
Cessna-A150K,13.0,3.0,1.0,12.0,7500.0,18,Sufficient Data
Bell-206B III,9.0,8.0,6.0,24.0,7500.0,24,Sufficient Data
Bell-214B-1,9.0,10.0,0.0,2.0,7500.0,6,10 or less events
Piper-PA-31T2,15.0,0.0,0.0,1.0,7500.0,5,5 or less events
PIPER-PA-28R-180,12.0,4.0,3.0,19.0,7500.0,19,Sufficient Data
Bell-47G-2,6.0,7.0,24.0,70.0,7500.0,67,Sufficient Data
SIKORSKY-S-61N,13.0,2.0,4.0,0.0,7500.0,3,5 or less events
PIPER-PA 28-140,7.0,10.0,10.0,22.0,7500.0,29,Sufficient Data
Beech-M35,9.0,8.0,6.0,29.0,7500.0,26,Sufficient Data
Piper-PA-32-301T,11.0,7.0,0.0,26.0,7600.0,14,Sufficient Data
Beech-95-55,14.0,1.0,3.0,8.0,7600.0,10,10 or less events
Ryan-NAVION,5.0,14.0,9.0,16.0,7600.0,20,Sufficient Data
Mcdonnell Douglas-369D,12.0,4.0,4.0,18.0,7600.0,16,Sufficient Data
Douglas-DC3C,11.0,7.0,0.0,6.0,7600.0,4,5 or less events
Cessna-180K,9.0,6.0,13.0,89.0,7600.0,58,Sufficient Data
Cessna-182K,6.0,9.0,19.0,56.0,7600.0,42,Sufficient Data
British Aerospace-3101,3.0,16.0,14.0,45.0,7700.0,6,10 or less events
Luscombe-8E,9.0,6.0,14.0,54.0,7700.0,54,Sufficient Data
ROBINSON-R44 II,13.0,3.0,3.0,3.0,7700.0,11,Sufficient Data
Cessna-185F,10.0,3.0,19.0,137.0,7800.0,81,Sufficient Data
PIPER-PA 46 350P,13.0,4.0,1.0,8.0,7800.0,10,10 or less events
CESSNA-R182,12.0,6.0,0.0,36.0,7800.0,30,Sufficient Data
PIPER-PA-34-200T,13.0,3.0,4.0,25.0,7800.0,25,Sufficient Data
BEECH-S35,13.0,3.0,5.0,10.0,7900.0,17,Sufficient Data
Cessna-337G,12.0,5.0,4.0,12.0,7900.0,14,Sufficient Data
Enstrom-280C,12.0,4.0,7.0,47.0,7900.0,37,Sufficient Data
Boeing-757,0.0,3.0,70.0,1992.0,7900.0,20,Sufficient Data
Bell-206B3,11.0,6.0,7.0,21.0,8000.0,17,Sufficient Data
Bell-412HP,16.0,0.0,0.0,0.0,8000.0,2,5 or less events
PILATUS-PC-12,16.0,0.0,0.0,1.0,8000.0,3,5 or less events
Mooney-M20A,10.0,7.0,9.0,16.0,8000.0,25,Sufficient Data
Bell-47D1,9.0,10.0,5.0,35.0,8000.0,37,Sufficient Data
CESSNA-177RG,7.0,13.0,6.0,36.0,8000.0,33,Sufficient Data
Cessna-525,16.0,0.0,0.0,9.0,8000.0,8,10 or less events
Cessna-411,11.0,7.0,4.0,26.0,8000.0,19,Sufficient Data
CESSNA-T207A,3.0,19.0,8.0,3.0,8000.0,6,10 or less events
RAYTHEON AIRCRAFT COMPANY-A36,10.0,9.0,3.0,23.0,8000.0,16,Sufficient Data
Piper-PA-25,10.0,7.0,10.0,26.0,8100.0,47,Sufficient Data
De Havilland-DHC-3,10.0,7.0,10.0,49.0,8100.0,22,Sufficient Data
Bellanca-14-19-3A,13.0,5.0,1.0,6.0,8100.0,10,10 or less events
CESSNA-414A,15.0,0.0,6.0,10.0,8100.0,6,10 or less events
KUBICEK-BB85,16.0,0.0,1.0,10.0,8100.0,2,5 or less events
ROBINSON-R44 - II,14.0,3.0,3.0,5.0,8200.0,11,Sufficient Data
PIPER-PA-25-235,12.0,7.0,1.0,18.0,8200.0,31,Sufficient Data
AIRBUS-A320 232,0.0,27.0,1.0,425.0,8200.0,3,5 or less events
CESSNA-550,10.0,11.0,0.0,66.0,8300.0,23,Sufficient Data
PIPER-PA32,14.0,2.0,7.0,40.0,8300.0,31,Sufficient Data
Piper-PA32R,13.0,4.0,6.0,22.0,8300.0,19,Sufficient Data
Beech-A23-24,11.0,5.0,13.0,45.0,8300.0,28,Sufficient Data
CESSNA-TU206G,11.0,8.0,4.0,11.0,8300.0,13,Sufficient Data
PIPER-PA 18-150,8.0,12.0,7.0,61.0,8300.0,57,Sufficient Data
Boeing-737-400,8.0,7.0,22.0,1192.0,8300.0,14,Sufficient Data
BELLANCA-7GCBC,11.0,7.0,7.0,22.0,8300.0,34,Sufficient Data
Beech-G35,13.0,5.0,3.0,30.0,8300.0,26,Sufficient Data
Cessna-T188C,8.0,10.0,13.0,56.0,8300.0,86,Sufficient Data
Lockheed-L-1011,1.0,6.0,61.0,1533.0,8400.0,11,Sufficient Data
Cessna-210D,13.0,3.0,10.0,44.0,8400.0,35,Sufficient Data
BEECH-B36TC,15.0,3.0,0.0,7.0,8400.0,14,Sufficient Data
HUGHES-369,14.0,3.0,6.0,28.0,8500.0,30,Sufficient Data
CESSNA-T310R,16.0,1.0,2.0,6.0,8500.0,11,Sufficient Data
Bell-47G-3B-1,4.0,15.0,20.0,50.0,8500.0,51,Sufficient Data
PIPER-PA-34,16.0,0.0,5.0,8.0,8500.0,9,10 or less events
BRITISH AEROSPACE-HS 125 700A,17.0,0.0,0.0,0.0,8500.0,2,5 or less events
Beech-D18S,14.0,3.0,6.0,37.0,8500.0,26,Sufficient Data
CESSNA-T210M,11.0,7.0,9.0,32.0,8500.0,29,Sufficient Data
Piper-J-3,10.0,5.0,20.0,59.0,8500.0,60,Sufficient Data
CESSNA-441,17.0,0.0,0.0,31.0,8500.0,14,Sufficient Data
Piper-PA-60-602P,10.0,11.0,2.0,5.0,8500.0,13,Sufficient Data
Cessna-210B,12.0,5.0,11.0,17.0,8600.0,21,Sufficient Data
SIKORSKY-S-92A,17.0,0.0,1.0,35.0,8600.0,4,5 or less events
Casa-C-212-CC,11.0,7.0,10.0,0.0,8600.0,2,5 or less events
Maule-M-5-235C,11.0,7.0,10.0,69.0,8600.0,45,Sufficient Data
Mooney-M20,12.0,7.0,5.0,26.0,8600.0,27,Sufficient Data
Cessna-172B,9.0,9.0,14.0,56.0,8600.0,43,Sufficient Data
Beech-95,14.0,3.0,8.0,28.0,8700.0,23,Sufficient Data
Beech-H18,17.0,0.0,2.0,3.0,8700.0,8,10 or less events
Piper-PA46,13.0,5.0,7.0,47.0,8700.0,24,Sufficient Data
Beech-C90,17.0,0.0,2.0,31.0,8700.0,17,Sufficient Data
BOEING-777,0.0,23.0,18.0,8646.0,8700.0,83,Sufficient Data
CESSNA-P210,15.0,4.0,0.0,12.0,8700.0,15,Sufficient Data
Fairchild-SA227-AC,12.0,5.0,13.0,195.0,8800.0,18,Sufficient Data
Beech-P35,13.0,5.0,8.0,19.0,8800.0,20,Sufficient Data
Cessna-210E,13.0,6.0,5.0,25.0,8800.0,21,Sufficient Data
Bellanca-17-31ATC,15.0,4.0,1.0,21.0,8800.0,19,Sufficient Data
CESSNA-172K,12.0,8.0,5.0,47.0,8900.0,39,Sufficient Data
BEECH-V35B,13.0,6.0,6.0,31.0,8900.0,28,Sufficient Data
Robinson-R22B,13.0,6.0,6.0,41.0,8900.0,38,Sufficient Data
Beech-B36TC,16.0,2.0,3.0,18.0,8900.0,20,Sufficient Data
Hughes-269B,10.0,5.0,25.0,58.0,9000.0,53,Sufficient Data
Beech-A60,18.0,0.0,0.0,6.0,9000.0,9,10 or less events
Bell-206L,10.0,8.0,16.0,65.0,9000.0,28,Sufficient Data
Beech-B90,17.0,1.0,2.0,36.0,9000.0,14,Sufficient Data
Aerospatiale-AS-350B,12.0,8.0,7.0,8.0,9100.0,10,10 or less events
Aerospatiale-AS-350D,13.0,3.0,17.0,23.0,9100.0,17,Sufficient Data
Cessna-310H,16.0,3.0,2.0,2.0,9100.0,10,10 or less events
De Havilland-DHC-6,12.0,10.0,1.0,65.0,9100.0,12,Sufficient Data
Cessna-337,11.0,7.0,16.0,17.0,9200.0,25,Sufficient Data
Champion-7KCAB,16.0,0.0,12.0,46.0,9200.0,43,Sufficient Data
Cessna-175A,14.0,5.0,7.0,17.0,9200.0,20,Sufficient Data
Fairchild-SA-226-TC,10.0,13.0,3.0,10.0,9200.0,3,5 or less events
GRUMMAN-G-21A,12.0,9.0,5.0,0.0,9200.0,4,5 or less events
SIKORSKY-S76,11.0,12.0,2.0,65.0,9300.0,15,Sufficient Data
Rockwell-114,17.0,1.0,5.0,18.0,9300.0,17,Sufficient Data
Piper-PA-20,12.0,7.0,12.0,138.0,9300.0,91,Sufficient Data
Piper-PA-22-160,9.0,10.0,18.0,69.0,9300.0,55,Sufficient Data
Cessna-A185,7.0,17.0,8.0,53.0,9400.0,37,Sufficient Data
Beech-B35,13.0,7.0,8.0,43.0,9400.0,31,Sufficient Data
Piper-PA-11,9.0,11.0,16.0,29.0,9400.0,44,Sufficient Data
Champion-7EC,13.0,8.0,5.0,30.0,9400.0,34,Sufficient Data
CESSNA-402,16.0,5.0,0.0,42.0,9500.0,18,Sufficient Data
Piper-PA-34,19.0,0.0,0.0,45.0,9500.0,22,Sufficient Data
Aerospatiale-SA316B,4.0,19.0,18.0,23.0,9500.0,18,Sufficient Data
PILATUS-PC-12/45,19.0,0.0,0.0,0.0,9500.0,3,5 or less events
Cessna-500,17.0,2.0,4.0,27.0,9500.0,13,Sufficient Data
CESSNA-501,17.0,3.0,1.0,10.0,9500.0,12,Sufficient Data
Beech-F35,18.0,1.0,3.0,11.0,9600.0,19,Sufficient Data
Cessna-182C,9.0,11.0,18.0,57.0,9600.0,49,Sufficient Data
Embraer-EMB-110P1,16.0,5.0,1.0,43.0,9600.0,8,10 or less events
Bell-412,10.0,13.0,7.0,50.0,9600.0,15,Sufficient Data
Beech-58TC,17.0,3.0,2.0,24.0,9600.0,14,Sufficient Data
MOONEY-M20F,16.0,3.0,7.0,26.0,9600.0,27,Sufficient Data
Piper-601P,18.0,2.0,0.0,34.0,9600.0,17,Sufficient Data
Piper-PA-31P,17.0,2.0,5.0,17.0,9600.0,17,Sufficient Data
Beech-V35A,11.0,11.0,9.0,21.0,9700.0,24,Sufficient Data
Bellanca-7KCAB,15.0,6.0,4.0,39.0,9700.0,43,Sufficient Data
Cessna-150E,10.0,10.0,17.0,51.0,9700.0,52,Sufficient Data
Cessna-180J,15.0,5.0,7.0,68.0,9700.0,52,Sufficient Data
Bell-407,14.0,6.0,9.0,22.0,9700.0,20,Sufficient Data
DOUGLAS-DC3,17.0,4.0,0.0,32.0,9700.0,7,10 or less events
PIPER-J3C-65,7.0,17.0,11.0,40.0,9700.0,46,Sufficient Data
Beech-B100,13.0,9.0,6.0,16.0,9800.0,9,10 or less events
Grumman-AA-5A,9.0,13.0,14.0,43.0,9800.0,36,Sufficient Data
CESSNA-150M,12.0,9.0,11.0,39.0,9800.0,46,Sufficient Data
Cessna-A152,17.0,3.0,4.0,18.0,9800.0,29,Sufficient Data
CESSNA-182Q,13.0,9.0,6.0,48.0,9800.0,46,Sufficient Data
CESSNA-150F,11.0,10.0,14.0,26.0,9900.0,42,Sufficient Data
Cessna-172A,10.0,11.0,16.0,53.0,9900.0,46,Sufficient Data
BEECH-C23,13.0,10.0,4.0,35.0,9900.0,35,Sufficient Data
Robinson-R22 BETA,12.0,8.0,16.0,56.0,10000.0,53,Sufficient Data
Cessna-182RG,11.0,13.0,6.0,97.0,10000.0,53,Sufficient Data
Airbus Industrie-A-300B4-605R,0.0,6.0,82.0,894.0,10000.0,4,5 or less events
CESSNA-310,18.0,3.0,2.0,18.0,10100.0,18,Sufficient Data
CESSNA-185,19.0,2.0,1.0,36.0,10200.0,21,Sufficient Data
Beech-65,17.0,4.0,5.0,29.0,10200.0,19,Sufficient Data
Piper-PA34,15.0,9.0,1.0,15.0,10300.0,15,Sufficient Data
BEECH-95-B55,18.0,3.0,4.0,6.0,10300.0,13,Sufficient Data
Globe-GC-1B,14.0,8.0,9.0,40.0,10300.0,44,Sufficient Data
Bellanca-17-31A,16.0,7.0,2.0,9.0,10300.0,15,Sufficient Data
PIPER-PA-28R-200,18.0,4.0,2.0,60.0,10400.0,40,Sufficient Data
CESSNA-525,17.0,6.0,1.0,56.0,10400.0,25,Sufficient Data
Cessna-P206,17.0,5.0,4.0,18.0,10400.0,15,Sufficient Data
SCHWEIZER-269C,9.0,19.0,2.0,59.0,10400.0,48,Sufficient Data
Beech-N35,20.0,0.0,5.0,16.0,10500.0,21,Sufficient Data
Cessna-182M,16.0,4.0,13.0,74.0,10500.0,48,Sufficient Data
AIRBUS-A319 - 132,0.0,35.0,0.0,95.0,10500.0,2,5 or less events
CESSNA-401,20.0,0.0,5.0,0.0,10500.0,8,10 or less events
CESSNA-340,21.0,0.0,1.0,12.0,10600.0,15,Sufficient Data
Air Tractor-AT-301,10.0,11.0,23.0,74.0,10600.0,117,Sufficient Data
Stinson-108,9.0,14.0,19.0,49.0,10600.0,53,Sufficient Data
CESSNA-T210N,14.0,11.0,3.0,42.0,10600.0,30,Sufficient Data
Cessna-320D,21.0,0.0,1.0,12.0,10600.0,11,Sufficient Data
PIPER-PA 46-350P,21.0,0.0,2.0,46.0,10700.0,29,Sufficient Data
CESSNA-310R,19.0,3.0,3.0,24.0,10700.0,23,Sufficient Data
Beech-B23,14.0,10.0,7.0,28.0,10700.0,29,Sufficient Data
SAAB-340,21.0,1.0,0.0,143.0,10800.0,12,Sufficient Data
Beech-A23,15.0,8.0,10.0,34.0,10900.0,35,Sufficient Data
Cessna-T210,7.0,17.0,23.0,44.0,10900.0,41,Sufficient Data
PIPER-PA32R,18.0,4.0,7.0,17.0,10900.0,20,Sufficient Data
Cessna-195,17.0,5.0,9.0,68.0,10900.0,55,Sufficient Data
Cessna-402,16.0,4.0,17.0,87.0,10900.0,32,Sufficient Data
Beech-A35,18.0,5.0,4.0,32.0,10900.0,30,Sufficient Data
Balloon Works-FIREFLY 7,3.0,28.0,10.0,78.0,10900.0,40,Sufficient Data
CESSNA-150L,12.0,15.0,4.0,44.0,10900.0,50,Sufficient Data
BELL-212,13.0,12.0,8.0,15.0,10900.0,13,Sufficient Data
Beech-A24R,19.0,2.0,9.0,25.0,11000.0,25,Sufficient Data
Beech-C-99,22.0,0.0,0.0,43.0,11000.0,9,10 or less events
BEECH-A100,19.0,5.0,0.0,18.0,11000.0,7,10 or less events
CESSNA-421B,11.0,17.0,4.0,27.0,11000.0,18,Sufficient Data
Aerospatiale-AS350D,13.0,7.0,25.0,21.0,11100.0,14,Sufficient Data
Rockwell-S-2R,15.0,7.0,15.0,49.0,11100.0,81,Sufficient Data
Grumman-G-164B,13.0,9.0,19.0,140.0,11100.0,172,Sufficient Data
CESSNA-172P,11.0,15.0,12.0,166.0,11200.0,92,Sufficient Data
CESSNA-206,17.0,7.0,6.0,34.0,11200.0,23,Sufficient Data
PIPER-PA 28-180,14.0,12.0,6.0,31.0,11200.0,30,Sufficient Data
CESSNA-170B,10.0,16.0,14.0,110.0,11200.0,80,Sufficient Data
Piper-AEROSTAR 601P,20.0,2.0,7.0,13.0,11300.0,15,Sufficient Data
PIPER-PA46,17.0,8.0,4.0,43.0,11300.0,34,Sufficient Data
Beech-C99,19.0,6.0,0.0,31.0,11300.0,8,10 or less events
Piper-PA-60-601P,22.0,1.0,1.0,25.0,11400.0,20,Sufficient Data
Boeing-A75N1,7.0,20.0,19.0,110.0,11400.0,89,Sufficient Data
Cessna-180H,14.0,8.0,20.0,84.0,11400.0,59,Sufficient Data
Aeronca-11AC,13.0,13.0,11.0,47.0,11500.0,49,Sufficient Data
Beech-77,16.0,7.0,14.0,32.0,11500.0,45,Sufficient Data
